fold,epoch,train_loss,val_auc,val_acc
3,9,0.3177485689520836,0.95,0.4166666666666667
3,10,0.23242052328405957,0.9428571428571428,0.9166666666666666
3,11,0.4952218117888528,0.9214285714285715,0.625
3,12,0.2571224288807975,0.9428571428571428,0.875
3,13,0.2726217871814063,0.9142857142857144,0.875
3,14,0.22130235984469904,0.9571428571428571,0.9166666666666666
3,15,0.16416917538101022,0.9428571428571428,0.9166666666666666
3,16,0.2736171642036149,0.9714285714285714,0.9583333333333334
3,17,0.19217468564859544,0.95,0.8333333333333334
3,18,0.16939768187626444,0.9357142857142857,0.7083333333333334
3,19,0.18524565660592282,0.9428571428571428,0.7916666666666666
3,20,0.23304299340404647,0.9571428571428571,0.875
3,21,0.19616265109542644,0.9214285714285715,0.5416666666666666
3,22,0.1876191400894613,0.95,0.9166666666666666
3,23,0.07014724845537032,0.9428571428571428,0.7916666666666666
3,24,0.14380580190606793,0.9428571428571428,0.8333333333333334
3,25,0.08535481848274216,0.9357142857142857,0.8333333333333334
3,26,0.15986625370428417,0.9285714285714286,0.7916666666666666
3,27,0.07799568561592488,0.9428571428571428,0.8333333333333334
3,28,0.10324422988777208,0.9357142857142857,0.875
3,29,0.08827980064006165,0.9357142857142857,0.875
3,30,0.10009872115621662,0.9357142857142857,0.875
4,1,0.6474054166764924,0.37762237762237766,0.4583333333333333
4,2,0.5380041442736231,0.6153846153846154,0.4583333333333333
4,3,0.471578107337759,0.7692307692307692,0.7083333333333334
4,4,0.4841304337135469,0.8601398601398601,0.75
4,5,0.4044560254222215,0.8671328671328671,0.625
4,6,0.3170571458911655,0.7342657342657343,0.6666666666666666
4,7,0.4396225388603981,0.8041958041958043,0.5416666666666666
4,8,0.3500888892496475,0.9090909090909092,0.4583333333333333
4,9,0.2964250556748323,0.9370629370629371,0.875
4,10,0.4094741674836236,0.7132867132867133,0.7083333333333334
4,11,0.4141586856408553,1.0,0.75
4,12,0.33176160822011,0.9370629370629371,0.7916666666666666
4,13,0.24729119267578076,1.0,0.9166666666666666
4,14,0.30070588940923865,0.8741258741258742,0.7916666666666666
4,15,0.4110708563315748,0.986013986013986,0.9583333333333334
4,16,0.1689767606481157,0.9440559440559441,0.8333333333333334
4,17,0.23761311869579133,0.9720279720279721,0.9166666666666666
4,18,0.23308334883415338,0.9720279720279721,0.75
4,19,0.2408530611281443,0.9720279720279721,0.9583333333333334
4,20,0.2142586437138644,0.9720279720279721,0.9166666666666666
4,21,0.2776653536341407,0.993006993006993,0.9583333333333334
4,22,0.14084255860911477,0.972027972027972,0.9166666666666666
4,23,0.18679743672184873,0.979020979020979,0.9583333333333334
4,24,0.17342487372683757,0.9720279720279721,0.9166666666666666
4,25,0.1438554970905034,0.986013986013986,0.9583333333333334
4,26,0.2769077226820618,0.986013986013986,0.9583333333333334
4,27,0.1570987371031684,0.986013986013986,0.9583333333333334
4,28,0.2465971541224104,0.986013986013986,0.9166666666666666
4,29,0.14877320701877275,0.986013986013986,0.9583333333333334
4,30,0.0936953727569845,0.979020979020979,0.9583333333333334
